payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
457104,5697,2023-01-23 00:00:00+00:00,PÉRDIDA PARCIAL,31000000.0,2023-01-03 00:00:00+00:00
156267,5108,2023-01-02 00:00:00+00:00,GRÚA,69000000.0,2023-01-03 00:00:00+00:00
122637,2272,2023-01-04 00:00:00+00:00,CONDUCTOR ELEGIDO,15000000.0,2023-01-03 00:00:00+00:00
769376,2272,2023-01-15 00:00:00+00:00,PÉRDIDA TOTAL,50000000.0,2023-01-03 00:00:00+00:00
227559,6957,2023-01-18 00:00:00+00:00,CONDUCTOR ELEGIDO,24000000.0,2023-01-03 00:00:00+00:00
559124,7295,2023-01-05 00:00:00+00:00,PÉRDIDA PARCIAL,72000000.0,2023-01-03 00:00:00+00:00
719533,9411,2023-01-15 00:00:00+00:00,PÉRDIDA TOTAL,64000000.0,2023-01-03 00:00:00+00:00
630342,2480,2023-01-22 00:00:00+00:00,GRÚA,91000000.0,2023-01-03 00:00:00+00:00
732598,2480,2023-01-28 00:00:00+00:00,CONDUCTOR ELEGIDO,59000000.0,2023-01-03 00:00:00+00:00
291167,7540,2023-01-09 00:00:00+00:00,PÉRDIDA TOTAL,72000000.0,2023-01-03 00:00:00+00:00
121145,7540,2023-01-07 00:00:00+00:00,PÉRDIDA TOTAL,48000000.0,2023-01-03 00:00:00+00:00
497867,7540,2023-01-26 00:00:00+00:00,PÉRDIDA PARCIAL,37000000.0,2023-01-03 00:00:00+00:00
781422,4399,2023-01-29 00:00:00+00:00,PÉRDIDA TOTAL,28000000.0,2023-01-03 00:00:00+00:00
771079,4399,2023-01-12 00:00:00+00:00,CONDUCTOR ELEGIDO,83000000.0,2023-01-03 00:00:00+00:00
887648,4399,2023-01-05 00:00:00+00:00,CONDUCTOR ELEGIDO,28000000.0,2023-01-03 00:00:00+00:00
825722,7929,2023-01-09 00:00:00+00:00,CONDUCTOR ELEGIDO,8000000.0,2023-01-03 00:00:00+00:00
492583,7929,2023-01-19 00:00:00+00:00,PÉRDIDA TOTAL,28000000.0,2023-01-03 00:00:00+00:00
746941,5244,2023-01-18 00:00:00+00:00,GRÚA,72000000.0,2023-01-03 00:00:00+00:00
479236,5126,2023-01-06 00:00:00+00:00,GRÚA,81000000.0,2023-01-03 00:00:00+00:00
775770,4123,2023-01-19 00:00:00+00:00,PÉRDIDA TOTAL,57000000.0,2023-01-03 00:00:00+00:00
483929,4123,2023-01-11 00:00:00+00:00,GRÚA,26000000.0,2023-01-03 00:00:00+00:00
99263,7366,2023-01-01 00:00:00+00:00,PÉRDIDA PARCIAL,44000000.0,2023-01-03 00:00:00+00:00
643942,7366,2023-01-09 00:00:00+00:00,RESPONSABILIDAD CIVIL,14000000.0,2023-01-03 00:00:00+00:00
276241,4481,2023-01-25 00:00:00+00:00,CONDUCTOR ELEGIDO,66000000.0,2023-01-03 00:00:00+00:00
