payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
112271,6420,2023-01-07 00:00:00+00:00,CONDUCTOR ELEGIDO,48000000.0,2023-01-27 00:00:00+00:00
750598,6420,2023-01-18 00:00:00+00:00,CONDUCTOR ELEGIDO,57000000.0,2023-01-27 00:00:00+00:00
295841,6420,2023-01-08 00:00:00+00:00,RESPONSABILIDAD CIVIL,8000000.0,2023-01-27 00:00:00+00:00
55225,6420,2023-01-03 00:00:00+00:00,PÉRDIDA PARCIAL,64000000.0,2023-01-27 00:00:00+00:00
634387,2032,2023-01-12 00:00:00+00:00,CONDUCTOR ELEGIDO,37000000.0,2023-01-27 00:00:00+00:00
68859,2032,2023-01-02 00:00:00+00:00,RESPONSABILIDAD CIVIL,34000000.0,2023-01-27 00:00:00+00:00
687997,9011,2023-01-16 00:00:00+00:00,PÉRDIDA TOTAL,46000000.0,2023-01-27 00:00:00+00:00
309680,9011,2023-01-04 00:00:00+00:00,GRÚA,74000000.0,2023-01-27 00:00:00+00:00
34014,5949,2023-01-01 00:00:00+00:00,PÉRDIDA TOTAL,52000000.0,2023-01-27 00:00:00+00:00
184253,5949,2023-01-12 00:00:00+00:00,PÉRDIDA TOTAL,62000000.0,2023-01-27 00:00:00+00:00
203958,5949,2023-01-28 00:00:00+00:00,PÉRDIDA TOTAL,20000000.0,2023-01-27 00:00:00+00:00
76219,9095,2023-01-14 00:00:00+00:00,GRÚA,93000000.0,2023-01-27 00:00:00+00:00
219662,4982,2023-01-13 00:00:00+00:00,RESPONSABILIDAD CIVIL,92000000.0,2023-01-27 00:00:00+00:00
961358,8548,2023-01-09 00:00:00+00:00,PÉRDIDA TOTAL,5000000.0,2023-01-27 00:00:00+00:00
716948,8548,2023-01-13 00:00:00+00:00,RESPONSABILIDAD CIVIL,64000000.0,2023-01-27 00:00:00+00:00
8035,5278,2023-01-06 00:00:00+00:00,PÉRDIDA PARCIAL,29000000.0,2023-01-27 00:00:00+00:00
108855,5278,2023-01-13 00:00:00+00:00,PÉRDIDA TOTAL,33000000.0,2023-01-27 00:00:00+00:00
691065,2150,2023-01-24 00:00:00+00:00,RESPONSABILIDAD CIVIL,58000000.0,2023-01-27 00:00:00+00:00
