payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
354393,2944,2023-01-20 00:00:00+00:00,GRÚA,17000000.0,2023-01-21 00:00:00+00:00
808213,2131,2023-01-08 00:00:00+00:00,PÉRDIDA TOTAL,57000000.0,2023-01-21 00:00:00+00:00
781557,9845,2023-01-12 00:00:00+00:00,PÉRDIDA TOTAL,6000000.0,2023-01-21 00:00:00+00:00
793707,1879,2023-01-08 00:00:00+00:00,RESPONSABILIDAD CIVIL,65000000.0,2023-01-21 00:00:00+00:00
864942,4658,2023-01-15 00:00:00+00:00,RESPONSABILIDAD CIVIL,61000000.0,2023-01-21 00:00:00+00:00
536104,2023,2023-01-30 00:00:00+00:00,PÉRDIDA TOTAL,42000000.0,2023-01-21 00:00:00+00:00
707965,2023,2023-01-30 00:00:00+00:00,RESPONSABILIDAD CIVIL,80000000.0,2023-01-21 00:00:00+00:00
500901,5007,2023-01-20 00:00:00+00:00,RESPONSABILIDAD CIVIL,82000000.0,2023-01-21 00:00:00+00:00
765769,1011,2023-01-10 00:00:00+00:00,RESPONSABILIDAD CIVIL,41000000.0,2023-01-21 00:00:00+00:00
454972,1011,2023-01-25 00:00:00+00:00,PÉRDIDA TOTAL,8000000.0,2023-01-21 00:00:00+00:00
957650,1011,2023-01-21 00:00:00+00:00,RESPONSABILIDAD CIVIL,34000000.0,2023-01-21 00:00:00+00:00
65409,7490,2023-01-20 00:00:00+00:00,PÉRDIDA TOTAL,7000000.0,2023-01-21 00:00:00+00:00
