payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
299601,5435,2023-01-22 00:00:00+00:00,GRÚA,33000000.0,2023-01-22 00:00:00+00:00
733114,4414,2023-01-25 00:00:00+00:00,CONDUCTOR ELEGIDO,91000000.0,2023-01-22 00:00:00+00:00
206281,4414,2023-01-11 00:00:00+00:00,GRÚA,46000000.0,2023-01-22 00:00:00+00:00
381793,4414,2023-01-11 00:00:00+00:00,RESPONSABILIDAD CIVIL,52000000.0,2023-01-22 00:00:00+00:00
397101,5540,2023-01-31 00:00:00+00:00,GRÚA,43000000.0,2023-01-22 00:00:00+00:00
31189,5540,2023-01-11 00:00:00+00:00,PÉRDIDA PARCIAL,47000000.0,2023-01-22 00:00:00+00:00
176960,2390,2023-01-10 00:00:00+00:00,RESPONSABILIDAD CIVIL,36000000.0,2023-01-22 00:00:00+00:00
489089,2390,2023-01-30 00:00:00+00:00,PÉRDIDA TOTAL,79000000.0,2023-01-22 00:00:00+00:00
630285,5583,2023-01-10 00:00:00+00:00,PÉRDIDA PARCIAL,88000000.0,2023-01-22 00:00:00+00:00
286203,5583,2023-01-27 00:00:00+00:00,GRÚA,8000000.0,2023-01-22 00:00:00+00:00
354212,2274,2023-01-31 00:00:00+00:00,GRÚA,7000000.0,2023-01-22 00:00:00+00:00
653568,2274,2023-01-07 00:00:00+00:00,GRÚA,57000000.0,2023-01-22 00:00:00+00:00
541835,2924,2023-01-08 00:00:00+00:00,GRÚA,16000000.0,2023-01-22 00:00:00+00:00
146841,2924,2023-01-17 00:00:00+00:00,PÉRDIDA TOTAL,8000000.0,2023-01-22 00:00:00+00:00
304239,6230,2023-01-21 00:00:00+00:00,PÉRDIDA TOTAL,98000000.0,2023-01-22 00:00:00+00:00
366546,6230,2023-01-09 00:00:00+00:00,CONDUCTOR ELEGIDO,41000000.0,2023-01-22 00:00:00+00:00
193757,223,2023-01-15 00:00:00+00:00,CONDUCTOR ELEGIDO,10000000.0,2023-01-22 00:00:00+00:00
819852,223,2023-01-06 00:00:00+00:00,CONDUCTOR ELEGIDO,77000000.0,2023-01-22 00:00:00+00:00
704679,223,2023-01-30 00:00:00+00:00,PÉRDIDA PARCIAL,44000000.0,2023-01-22 00:00:00+00:00
507121,223,2023-01-04 00:00:00+00:00,CONDUCTOR ELEGIDO,49000000.0,2023-01-22 00:00:00+00:00
888545,3322,2023-01-15 00:00:00+00:00,GRÚA,84000000.0,2023-01-22 00:00:00+00:00
485534,451,2023-01-02 00:00:00+00:00,RESPONSABILIDAD CIVIL,36000000.0,2023-01-22 00:00:00+00:00
320123,451,2023-01-26 00:00:00+00:00,PÉRDIDA PARCIAL,8000000.0,2023-01-22 00:00:00+00:00
951756,451,2023-01-20 00:00:00+00:00,GRÚA,25000000.0,2023-01-22 00:00:00+00:00
451977,3363,2023-01-12 00:00:00+00:00,GRÚA,58000000.0,2023-01-22 00:00:00+00:00
950793,3363,2023-01-07 00:00:00+00:00,CONDUCTOR ELEGIDO,28000000.0,2023-01-22 00:00:00+00:00
332267,3363,2023-01-23 00:00:00+00:00,RESPONSABILIDAD CIVIL,67000000.0,2023-01-22 00:00:00+00:00
482279,3363,2023-01-07 00:00:00+00:00,PÉRDIDA PARCIAL,4000000.0,2023-01-22 00:00:00+00:00
477148,5000,2023-01-11 00:00:00+00:00,PÉRDIDA TOTAL,88000000.0,2023-01-22 00:00:00+00:00
745207,5000,2023-01-29 00:00:00+00:00,CONDUCTOR ELEGIDO,98000000.0,2023-01-22 00:00:00+00:00
881104,5000,2023-01-07 00:00:00+00:00,RESPONSABILIDAD CIVIL,63000000.0,2023-01-22 00:00:00+00:00
64774,8830,2023-01-25 00:00:00+00:00,PÉRDIDA PARCIAL,47000000.0,2023-01-22 00:00:00+00:00
358553,8830,2023-01-29 00:00:00+00:00,PÉRDIDA TOTAL,63000000.0,2023-01-22 00:00:00+00:00
570568,8830,2023-01-04 00:00:00+00:00,CONDUCTOR ELEGIDO,60000000.0,2023-01-22 00:00:00+00:00
212230,6022,2023-01-14 00:00:00+00:00,PÉRDIDA PARCIAL,67000000.0,2023-01-22 00:00:00+00:00
786812,1148,2023-01-02 00:00:00+00:00,GRÚA,15000000.0,2023-01-22 00:00:00+00:00
999825,3323,2023-01-24 00:00:00+00:00,GRÚA,54000000.0,2023-01-22 00:00:00+00:00
518768,3323,2023-01-06 00:00:00+00:00,GRÚA,83000000.0,2023-01-22 00:00:00+00:00
67000,3323,2023-01-24 00:00:00+00:00,GRÚA,8000000.0,2023-01-22 00:00:00+00:00
143752,3323,2023-01-20 00:00:00+00:00,PÉRDIDA TOTAL,19000000.0,2023-01-22 00:00:00+00:00
253178,9770,2023-01-08 00:00:00+00:00,GRÚA,7000000.0,2023-01-22 00:00:00+00:00
895854,3298,2023-01-01 00:00:00+00:00,GRÚA,97000000.0,2023-01-22 00:00:00+00:00
324751,841,2023-01-14 00:00:00+00:00,GRÚA,54000000.0,2023-01-22 00:00:00+00:00
