payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
186932,9397,2023-01-10 00:00:00+00:00,GRÚA,3000000.0,2023-01-08 00:00:00+00:00
364149,9397,2023-01-15 00:00:00+00:00,RESPONSABILIDAD CIVIL,7000000.0,2023-01-08 00:00:00+00:00
853531,3424,2023-01-21 00:00:00+00:00,RESPONSABILIDAD CIVIL,64000000.0,2023-01-08 00:00:00+00:00
545281,3424,2023-01-31 00:00:00+00:00,CONDUCTOR ELEGIDO,68000000.0,2023-01-08 00:00:00+00:00
438643,3424,2023-01-31 00:00:00+00:00,GRÚA,3000000.0,2023-01-08 00:00:00+00:00
516981,4855,2023-01-28 00:00:00+00:00,PÉRDIDA TOTAL,97000000.0,2023-01-08 00:00:00+00:00
440072,4855,2023-01-12 00:00:00+00:00,CONDUCTOR ELEGIDO,90000000.0,2023-01-08 00:00:00+00:00
738012,4409,2023-01-01 00:00:00+00:00,PÉRDIDA TOTAL,35000000.0,2023-01-08 00:00:00+00:00
653133,4409,2023-01-03 00:00:00+00:00,GRÚA,53000000.0,2023-01-08 00:00:00+00:00
328930,4409,2023-01-23 00:00:00+00:00,PÉRDIDA TOTAL,88000000.0,2023-01-08 00:00:00+00:00
787229,9967,2023-01-10 00:00:00+00:00,RESPONSABILIDAD CIVIL,14000000.0,2023-01-08 00:00:00+00:00
711151,5135,2023-01-24 00:00:00+00:00,CONDUCTOR ELEGIDO,68000000.0,2023-01-08 00:00:00+00:00
945958,5135,2023-01-09 00:00:00+00:00,PÉRDIDA PARCIAL,77000000.0,2023-01-08 00:00:00+00:00
150523,6475,2023-01-31 00:00:00+00:00,RESPONSABILIDAD CIVIL,73000000.0,2023-01-08 00:00:00+00:00
649638,1617,2023-01-30 00:00:00+00:00,CONDUCTOR ELEGIDO,33000000.0,2023-01-08 00:00:00+00:00
