payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
874460,5817,2023-01-18 00:00:00+00:00,RESPONSABILIDAD CIVIL,41000000.0,2023-01-11 00:00:00+00:00
920121,7910,2023-01-31 00:00:00+00:00,CONDUCTOR ELEGIDO,42000000.0,2023-01-11 00:00:00+00:00
623477,9733,2023-01-29 00:00:00+00:00,CONDUCTOR ELEGIDO,90000000.0,2023-01-11 00:00:00+00:00
302089,9733,2023-01-01 00:00:00+00:00,GRÚA,57000000.0,2023-01-11 00:00:00+00:00
348121,1263,2023-01-15 00:00:00+00:00,CONDUCTOR ELEGIDO,58000000.0,2023-01-11 00:00:00+00:00
326219,1263,2023-01-01 00:00:00+00:00,PÉRDIDA PARCIAL,95000000.0,2023-01-11 00:00:00+00:00
459910,8681,2023-01-22 00:00:00+00:00,PÉRDIDA PARCIAL,72000000.0,2023-01-11 00:00:00+00:00
644445,8681,2023-01-10 00:00:00+00:00,RESPONSABILIDAD CIVIL,19000000.0,2023-01-11 00:00:00+00:00
263015,8681,2023-01-24 00:00:00+00:00,GRÚA,4000000.0,2023-01-11 00:00:00+00:00
243131,9978,2023-01-06 00:00:00+00:00,GRÚA,42000000.0,2023-01-11 00:00:00+00:00
29165,9978,2023-01-23 00:00:00+00:00,PÉRDIDA TOTAL,80000000.0,2023-01-11 00:00:00+00:00
97943,9303,2023-01-02 00:00:00+00:00,PÉRDIDA TOTAL,81000000.0,2023-01-11 00:00:00+00:00
330920,9303,2023-01-29 00:00:00+00:00,PÉRDIDA TOTAL,92000000.0,2023-01-11 00:00:00+00:00
784444,3156,2023-01-07 00:00:00+00:00,PÉRDIDA TOTAL,94000000.0,2023-01-11 00:00:00+00:00
266956,3156,2023-01-12 00:00:00+00:00,RESPONSABILIDAD CIVIL,59000000.0,2023-01-11 00:00:00+00:00
493518,6540,2023-01-03 00:00:00+00:00,RESPONSABILIDAD CIVIL,28000000.0,2023-01-11 00:00:00+00:00
829460,5363,2023-01-06 00:00:00+00:00,RESPONSABILIDAD CIVIL,87000000.0,2023-01-11 00:00:00+00:00
356972,5363,2023-01-11 00:00:00+00:00,GRÚA,13000000.0,2023-01-11 00:00:00+00:00
345292,2870,2023-01-06 00:00:00+00:00,PÉRDIDA PARCIAL,97000000.0,2023-01-11 00:00:00+00:00
