payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
606701,2487,2023-01-19 00:00:00+00:00,PÉRDIDA PARCIAL,33000000.0,2023-01-30 00:00:00+00:00
874349,2487,2023-01-06 00:00:00+00:00,PÉRDIDA TOTAL,59000000.0,2023-01-30 00:00:00+00:00
874049,9794,2023-01-02 00:00:00+00:00,CONDUCTOR ELEGIDO,13000000.0,2023-01-30 00:00:00+00:00
711796,6791,2023-01-06 00:00:00+00:00,GRÚA,71000000.0,2023-01-30 00:00:00+00:00
569521,6791,2023-01-29 00:00:00+00:00,PÉRDIDA PARCIAL,27000000.0,2023-01-30 00:00:00+00:00
57463,6791,2023-01-01 00:00:00+00:00,PÉRDIDA TOTAL,28000000.0,2023-01-30 00:00:00+00:00
395525,6791,2023-01-12 00:00:00+00:00,CONDUCTOR ELEGIDO,85000000.0,2023-01-30 00:00:00+00:00
20252,6791,2023-01-05 00:00:00+00:00,PÉRDIDA TOTAL,94000000.0,2023-01-30 00:00:00+00:00
210003,4441,2023-01-05 00:00:00+00:00,PÉRDIDA PARCIAL,67000000.0,2023-01-30 00:00:00+00:00
268583,8201,2023-01-25 00:00:00+00:00,GRÚA,74000000.0,2023-01-30 00:00:00+00:00
697760,8201,2023-01-28 00:00:00+00:00,GRÚA,47000000.0,2023-01-30 00:00:00+00:00
184316,8201,2023-01-16 00:00:00+00:00,CONDUCTOR ELEGIDO,14000000.0,2023-01-30 00:00:00+00:00
373754,8201,2023-01-13 00:00:00+00:00,GRÚA,52000000.0,2023-01-30 00:00:00+00:00
156736,6117,2023-01-22 00:00:00+00:00,GRÚA,54000000.0,2023-01-30 00:00:00+00:00
654645,6117,2023-01-24 00:00:00+00:00,PÉRDIDA TOTAL,92000000.0,2023-01-30 00:00:00+00:00
681013,6117,2023-01-24 00:00:00+00:00,GRÚA,85000000.0,2023-01-30 00:00:00+00:00
286073,5655,2023-01-05 00:00:00+00:00,GRÚA,7000000.0,2023-01-30 00:00:00+00:00
907263,4236,2023-01-04 00:00:00+00:00,CONDUCTOR ELEGIDO,9000000.0,2023-01-30 00:00:00+00:00
148831,4236,2023-01-12 00:00:00+00:00,GRÚA,7000000.0,2023-01-30 00:00:00+00:00
788273,4236,2023-01-21 00:00:00+00:00,PÉRDIDA TOTAL,27000000.0,2023-01-30 00:00:00+00:00
447679,4236,2023-01-16 00:00:00+00:00,PÉRDIDA PARCIAL,31000000.0,2023-01-30 00:00:00+00:00
258363,4236,2023-01-15 00:00:00+00:00,PÉRDIDA PARCIAL,29000000.0,2023-01-30 00:00:00+00:00
470667,6940,2023-01-09 00:00:00+00:00,PÉRDIDA PARCIAL,62000000.0,2023-01-30 00:00:00+00:00
790808,7650,2023-01-13 00:00:00+00:00,PÉRDIDA TOTAL,42000000.0,2023-01-30 00:00:00+00:00
603516,7650,2023-01-22 00:00:00+00:00,CONDUCTOR ELEGIDO,95000000.0,2023-01-30 00:00:00+00:00
43755,7650,2023-01-23 00:00:00+00:00,GRÚA,36000000.0,2023-01-30 00:00:00+00:00
660382,7650,2023-01-06 00:00:00+00:00,RESPONSABILIDAD CIVIL,62000000.0,2023-01-30 00:00:00+00:00
965994,4484,2023-01-05 00:00:00+00:00,RESPONSABILIDAD CIVIL,13000000.0,2023-01-30 00:00:00+00:00
866545,1844,2023-01-14 00:00:00+00:00,PÉRDIDA TOTAL,77000000.0,2023-01-30 00:00:00+00:00
837679,7281,2023-01-28 00:00:00+00:00,GRÚA,74000000.0,2023-01-30 00:00:00+00:00
115176,1704,2023-01-23 00:00:00+00:00,GRÚA,34000000.0,2023-01-30 00:00:00+00:00
510473,1704,2023-01-26 00:00:00+00:00,GRÚA,57000000.0,2023-01-30 00:00:00+00:00
475724,1704,2023-01-02 00:00:00+00:00,PÉRDIDA TOTAL,35000000.0,2023-01-30 00:00:00+00:00
315598,1704,2023-01-31 00:00:00+00:00,RESPONSABILIDAD CIVIL,35000000.0,2023-01-30 00:00:00+00:00
675498,3508,2023-01-09 00:00:00+00:00,RESPONSABILIDAD CIVIL,13000000.0,2023-01-30 00:00:00+00:00
456855,3508,2023-01-01 00:00:00+00:00,PÉRDIDA PARCIAL,93000000.0,2023-01-30 00:00:00+00:00
448426,6820,2023-01-12 00:00:00+00:00,GRÚA,12000000.0,2023-01-30 00:00:00+00:00
200966,6820,2023-01-20 00:00:00+00:00,RESPONSABILIDAD CIVIL,96000000.0,2023-01-30 00:00:00+00:00
