payment_id,claim_id,payment_date,payment_type,payment_value,claim_date
122178,9643,2023-01-21 00:00:00+00:00,PÉRDIDA PARCIAL,58000000.0,2023-01-23 00:00:00+00:00
804036,9643,2023-01-29 00:00:00+00:00,RESPONSABILIDAD CIVIL,87000000.0,2023-01-23 00:00:00+00:00
960826,9643,2023-01-06 00:00:00+00:00,RESPONSABILIDAD CIVIL,98000000.0,2023-01-23 00:00:00+00:00
374282,9643,2023-01-29 00:00:00+00:00,GRÚA,35000000.0,2023-01-23 00:00:00+00:00
829602,3594,2023-01-19 00:00:00+00:00,PÉRDIDA PARCIAL,72000000.0,2023-01-23 00:00:00+00:00
831443,3594,2023-01-08 00:00:00+00:00,RESPONSABILIDAD CIVIL,50000000.0,2023-01-23 00:00:00+00:00
521419,912,2023-01-04 00:00:00+00:00,GRÚA,33000000.0,2023-01-23 00:00:00+00:00
521763,912,2023-01-23 00:00:00+00:00,PÉRDIDA PARCIAL,83000000.0,2023-01-23 00:00:00+00:00
208420,1741,2023-01-31 00:00:00+00:00,CONDUCTOR ELEGIDO,50000000.0,2023-01-23 00:00:00+00:00
152296,1741,2023-01-07 00:00:00+00:00,GRÚA,60000000.0,2023-01-23 00:00:00+00:00
736866,3631,2023-01-25 00:00:00+00:00,PÉRDIDA TOTAL,21000000.0,2023-01-23 00:00:00+00:00
3405,3631,2023-01-02 00:00:00+00:00,CONDUCTOR ELEGIDO,70000000.0,2023-01-23 00:00:00+00:00
201227,3631,2023-01-29 00:00:00+00:00,PÉRDIDA TOTAL,64000000.0,2023-01-23 00:00:00+00:00
503209,3631,2023-01-06 00:00:00+00:00,PÉRDIDA PARCIAL,87000000.0,2023-01-23 00:00:00+00:00
840705,3631,2023-01-17 00:00:00+00:00,CONDUCTOR ELEGIDO,78000000.0,2023-01-23 00:00:00+00:00
361288,3631,2023-01-26 00:00:00+00:00,PÉRDIDA TOTAL,49000000.0,2023-01-23 00:00:00+00:00
606666,5109,2023-01-18 00:00:00+00:00,PÉRDIDA PARCIAL,51000000.0,2023-01-23 00:00:00+00:00
88474,5109,2023-01-28 00:00:00+00:00,CONDUCTOR ELEGIDO,55000000.0,2023-01-23 00:00:00+00:00
788980,196,2023-01-11 00:00:00+00:00,GRÚA,96000000.0,2023-01-23 00:00:00+00:00
653473,196,2023-01-09 00:00:00+00:00,RESPONSABILIDAD CIVIL,47000000.0,2023-01-23 00:00:00+00:00
162198,196,2023-01-25 00:00:00+00:00,PÉRDIDA PARCIAL,73000000.0,2023-01-23 00:00:00+00:00
287767,4247,2023-01-03 00:00:00+00:00,CONDUCTOR ELEGIDO,32000000.0,2023-01-23 00:00:00+00:00
604941,4247,2023-01-13 00:00:00+00:00,GRÚA,34000000.0,2023-01-23 00:00:00+00:00
572280,4247,2023-01-26 00:00:00+00:00,PÉRDIDA PARCIAL,35000000.0,2023-01-23 00:00:00+00:00
234354,4247,2023-01-28 00:00:00+00:00,PÉRDIDA PARCIAL,12000000.0,2023-01-23 00:00:00+00:00
317259,6278,2023-01-13 00:00:00+00:00,RESPONSABILIDAD CIVIL,22000000.0,2023-01-23 00:00:00+00:00
18523,6278,2023-01-05 00:00:00+00:00,CONDUCTOR ELEGIDO,69000000.0,2023-01-23 00:00:00+00:00
527763,2397,2023-01-23 00:00:00+00:00,CONDUCTOR ELEGIDO,1000000.0,2023-01-23 00:00:00+00:00
809381,2397,2023-01-23 00:00:00+00:00,CONDUCTOR ELEGIDO,29000000.0,2023-01-23 00:00:00+00:00
911335,2397,2023-01-26 00:00:00+00:00,CONDUCTOR ELEGIDO,67000000.0,2023-01-23 00:00:00+00:00
529398,5974,2023-01-18 00:00:00+00:00,PÉRDIDA PARCIAL,49000000.0,2023-01-23 00:00:00+00:00
69612,2222,2023-01-10 00:00:00+00:00,PÉRDIDA TOTAL,64000000.0,2023-01-23 00:00:00+00:00
501519,2222,2023-01-03 00:00:00+00:00,PÉRDIDA TOTAL,9000000.0,2023-01-23 00:00:00+00:00
366078,2222,2023-01-01 00:00:00+00:00,RESPONSABILIDAD CIVIL,37000000.0,2023-01-23 00:00:00+00:00
859220,8581,2023-01-17 00:00:00+00:00,CONDUCTOR ELEGIDO,59000000.0,2023-01-23 00:00:00+00:00
466459,8581,2023-01-21 00:00:00+00:00,RESPONSABILIDAD CIVIL,48000000.0,2023-01-23 00:00:00+00:00
10870,8581,2023-01-22 00:00:00+00:00,RESPONSABILIDAD CIVIL,21000000.0,2023-01-23 00:00:00+00:00
581984,7024,2023-01-17 00:00:00+00:00,RESPONSABILIDAD CIVIL,87000000.0,2023-01-23 00:00:00+00:00
679353,7024,2023-01-26 00:00:00+00:00,GRÚA,28000000.0,2023-01-23 00:00:00+00:00
936287,2654,2023-01-08 00:00:00+00:00,RESPONSABILIDAD CIVIL,45000000.0,2023-01-23 00:00:00+00:00
272949,2654,2023-01-23 00:00:00+00:00,RESPONSABILIDAD CIVIL,19000000.0,2023-01-23 00:00:00+00:00
583190,1161,2023-01-11 00:00:00+00:00,RESPONSABILIDAD CIVIL,9000000.0,2023-01-23 00:00:00+00:00
319388,7778,2023-01-27 00:00:00+00:00,RESPONSABILIDAD CIVIL,50000000.0,2023-01-23 00:00:00+00:00
263220,4032,2023-01-14 00:00:00+00:00,PÉRDIDA TOTAL,22000000.0,2023-01-23 00:00:00+00:00
941150,4032,2023-01-12 00:00:00+00:00,CONDUCTOR ELEGIDO,8000000.0,2023-01-23 00:00:00+00:00
631868,8376,2023-01-11 00:00:00+00:00,CONDUCTOR ELEGIDO,16000000.0,2023-01-23 00:00:00+00:00
466260,1977,2023-01-10 00:00:00+00:00,PÉRDIDA PARCIAL,9000000.0,2023-01-23 00:00:00+00:00
988107,1977,2023-01-14 00:00:00+00:00,PÉRDIDA TOTAL,32000000.0,2023-01-23 00:00:00+00:00
417703,1977,2023-01-10 00:00:00+00:00,RESPONSABILIDAD CIVIL,7000000.0,2023-01-23 00:00:00+00:00
989712,4294,2023-01-03 00:00:00+00:00,PÉRDIDA TOTAL,99000000.0,2023-01-23 00:00:00+00:00
136303,4294,2023-01-02 00:00:00+00:00,PÉRDIDA TOTAL,19000000.0,2023-01-23 00:00:00+00:00
996342,4294,2023-01-25 00:00:00+00:00,GRÚA,89000000.0,2023-01-23 00:00:00+00:00
772743,4294,2023-01-01 00:00:00+00:00,PÉRDIDA TOTAL,4000000.0,2023-01-23 00:00:00+00:00
375836,4294,2023-01-21 00:00:00+00:00,PÉRDIDA PARCIAL,7000000.0,2023-01-23 00:00:00+00:00
281127,1160,2023-01-03 00:00:00+00:00,RESPONSABILIDAD CIVIL,21000000.0,2023-01-23 00:00:00+00:00
637348,1160,2023-01-05 00:00:00+00:00,GRÚA,17000000.0,2023-01-23 00:00:00+00:00
994263,140,2023-01-12 00:00:00+00:00,PÉRDIDA PARCIAL,97000000.0,2023-01-23 00:00:00+00:00
440695,140,2023-01-03 00:00:00+00:00,GRÚA,85000000.0,2023-01-23 00:00:00+00:00
404591,140,2023-01-02 00:00:00+00:00,CONDUCTOR ELEGIDO,58000000.0,2023-01-23 00:00:00+00:00
363159,4097,2023-01-28 00:00:00+00:00,RESPONSABILIDAD CIVIL,4000000.0,2023-01-23 00:00:00+00:00
483099,4097,2023-01-18 00:00:00+00:00,CONDUCTOR ELEGIDO,40000000.0,2023-01-23 00:00:00+00:00
288687,9898,2023-01-02 00:00:00+00:00,CONDUCTOR ELEGIDO,89000000.0,2023-01-23 00:00:00+00:00
71109,3977,2023-01-28 00:00:00+00:00,PÉRDIDA TOTAL,47000000.0,2023-01-23 00:00:00+00:00
301675,8665,2023-01-25 00:00:00+00:00,GRÚA,60000000.0,2023-01-23 00:00:00+00:00
392705,8665,2023-01-23 00:00:00+00:00,PÉRDIDA PARCIAL,55000000.0,2023-01-23 00:00:00+00:00
353345,6250,2023-01-07 00:00:00+00:00,PÉRDIDA TOTAL,26000000.0,2023-01-23 00:00:00+00:00
633891,6250,2023-01-22 00:00:00+00:00,PÉRDIDA PARCIAL,6000000.0,2023-01-23 00:00:00+00:00
944230,6250,2023-01-12 00:00:00+00:00,RESPONSABILIDAD CIVIL,63000000.0,2023-01-23 00:00:00+00:00
775920,5344,2023-01-13 00:00:00+00:00,PÉRDIDA TOTAL,29000000.0,2023-01-23 00:00:00+00:00
230691,5344,2023-01-31 00:00:00+00:00,CONDUCTOR ELEGIDO,16000000.0,2023-01-23 00:00:00+00:00
596760,941,2023-01-07 00:00:00+00:00,PÉRDIDA PARCIAL,58000000.0,2023-01-23 00:00:00+00:00
242188,4851,2023-01-23 00:00:00+00:00,PÉRDIDA TOTAL,42000000.0,2023-01-23 00:00:00+00:00
497683,2482,2023-01-01 00:00:00+00:00,GRÚA,1000000.0,2023-01-23 00:00:00+00:00
376322,1191,2023-01-08 00:00:00+00:00,PÉRDIDA PARCIAL,53000000.0,2023-01-23 00:00:00+00:00
839039,1191,2023-01-21 00:00:00+00:00,RESPONSABILIDAD CIVIL,76000000.0,2023-01-23 00:00:00+00:00
